,0
میگاپیکسل,7.142857142857143e-06
میگبد,0.0
میگبرید,0.0
میگت,7.142857142857143e-06
میگخ,7.142857142857143e-06
میگدره,0.0
میگذارد,7.857142857142857e-05
میگذارم,7.857142857142857e-05
میگذارن,7.857142857142857e-05
میگذارند,4.2857142857142856e-05
میگذاره,0.00016428571428571428
میگذاری,7.857142857142857e-05
میگذارید,3.571428571428572e-05
میگذاریدش,0.0
میگذاریم,7.142857142857143e-06
میگذارین,0.0
میگذاشت,0.00015
میگذاشتتد,7.142857142857143e-06
میگذاشتم,2.1428571428571428e-05
میگذاشتن,3.571428571428572e-05
میگذاشتند,7.142857142857143e-06
میگذاشتی,2.857142857142857e-05
میگذاشتید,2.1428571428571428e-05
میگذاشتین,0.0
میگذتره,7.142857142857143e-06
میگذرانند,0.0
میگذرانیم,7.142857142857143e-06
میگذرد,4.2857142857142856e-05
میگذره,0.0005571428571428572
میگذروندیم,7.142857142857143e-06
میگذرونم,0.0
میگذرونیم,7.142857142857143e-06
میگذرونین,7.142857142857143e-06
میگذرید,1.4285714285714285e-05
میگذزه,7.142857142857143e-06
میگذشت,5.714285714285714e-05
میگذشته,7.142857142857143e-06
میگرد,0.0023357142857142856
میگرداند,1.4285714285714285e-05
میگردانند,7.142857142857143e-06
میگردد,0.00019285714285714286
میگردم,0.00021428571428571427
میگردن,0.0003
میگردند,5e-05
میگردنند,7.142857142857143e-06
میگرده,0.0006785714285714286
میگردوندمش,0.0
میگردوندی,7.142857142857143e-06
میگردونم,2.1428571428571428e-05
میگردونن,7.142857142857143e-06
میگردونه,3.571428571428572e-05
میگردونی,3.571428571428572e-05
میگردونید,2.1428571428571428e-05
میگردونیم,7.142857142857143e-06
میگردونینش,7.142857142857143e-06
میگردی,0.0007857142857142857
میگردید,0.00044285714285714284
میگردیدو,7.142857142857143e-06
میگردیم,2.857142857142857e-05
میگردین,0.00028571428571428574
میگرف,0.00215
میگرفت,0.0021285714285714285
میگرفتم,0.0012214285714285714
میگرفتمش,3.571428571428572e-05
میگرفتمو,7.142857142857143e-06
میگرفتم‌با,7.142857142857143e-06
میگرفتم‌گه,7.142857142857143e-06
میگرفتن,0.00012857142857142858
میگرفتند,1.4285714285714285e-05
میگرفتنش,1.4285714285714285e-05
میگرفتنن,7.142857142857143e-06
میگرفته,7.142857142857143e-06
میگرفتی,7.142857142857143e-05
میگرفتیم,4.2857142857142856e-05
میگرفتین,0.0
میگرم,7.142857142857143e-05
میگرن,0.00012142857142857143
میگرند,0.0
میگرنم,7.142857142857143e-06
میگرنی,0.0
میگره,0.00013571428571428572
میگروفون,7.142857142857143e-06
میگری,7.142857142857143e-05
میگرید,2.1428571428571428e-05
میگریم,7.142857142857143e-06
میگرین,1.4285714285714285e-05
میگریند,0.0
میگریه,1.4285714285714285e-05
میگریو,7.142857142857143e-06
میگزارم,7.142857142857143e-06
میگزارن,7.142857142857143e-06
میگزارید,1.4285714285714285e-05
میگزاشتم,7.142857142857143e-06
میگزره,1.4285714285714285e-05
میگشت,0.0006571428571428571
میگشتم,0.0006
میگشتیم,2.1428571428571428e-05
میگشم,7.142857142857143e-06
میگف,0.0017857142857142857
میگفت,0.0017785714285714286
میگفتم,0.00020714285714285716
میگفتن,0.0010214285714285714
میگفتند,0.00012857142857142858
میگفتندنامورمامیادولی,0.0
میگفتنصدای,0.0
میگفتنو,7.142857142857143e-06
میگفتو,7.142857142857143e-06
میگفتی,4.2857142857142856e-05
میگفتید,7.142857142857143e-06
میگفتیم,2.1428571428571428e-05
میگفتین,1.4285714285714285e-05
میگفن,7.142857142857143e-06
میگقتن,7.142857142857143e-06
میگم,0.006878571428571428
میگما,3.571428571428572e-05
میگماااا,7.142857142857143e-06
میگمدا,7.142857142857143e-06
میگمن,0.0
میگمولی,0.0
میگمکم,7.142857142857143e-06
میگم۲هفته,0.0
میگن,0.008792857142857142
میگنارتقا,7.142857142857143e-06
میگنجه,7.142857142857143e-06
میگند,7.857142857142857e-05
میگندراهرشخصی,7.142857142857143e-06
میگنم,5.714285714285714e-05
میگنمن,0.0
میگنه,3.571428571428572e-05
میگنچقد,7.142857142857143e-06
میگن۴,0.0
میگن‌مژرو,0.0
میگه,0.0027571428571428573
میگهن,7.142857142857143e-06
میگهپس,0.0
میگه‌های,0.0
میگو,0.0004142857142857143
میگوند,1.4285714285714285e-05
میگوها,1.4285714285714285e-05
میگوهاش,0.0
میگوهت,0.0
میگوی,0.00025
میگویتد,7.142857142857143e-06
میگوید,4.2857142857142856e-05
میگویم,6.428571428571429e-05
میگوین,0.00010714285714285714
میگویند,0.0001
میگویی,1.4285714285714285e-05
میگویید,7.142857142857143e-06
میگو‌تازه,7.142857142857143e-06
میگو‌ها,0.0
میگی,0.018914285714285713
میگید,0.0003785714285714286
میگیر,0.018164285714285713
میگیرتش,1.4285714285714285e-05
میگیرتم,0.0
میگیرتون,7.142857142857143e-06
میگیرد,0.0006714285714285714
میگیردید,7.142857142857143e-06
میگیردین,7.142857142857143e-06
میگیرره,7.142857142857143e-06
میگیرع,7.142857142857143e-06
میگیرفتم,2.857142857142857e-05
میگیرم,0.0020214285714285716
میگیرمش,4.2857142857142856e-05
میگیرن,0.0013214285714285715
میگیرند,0.00022857142857142857
میگیرنش,0.0
میگیرنمیکنن,0.0
میگیره,0.011885714285714286
میگیرهفقط,7.142857142857143e-06
میگیرهه,1.4285714285714285e-05
میگیرههه,7.142857142857143e-06
میگیره‌,1.4285714285714285e-05
میگیره‌ی,0.0
میگیره‌‌‍,7.142857142857143e-06
میگیری,0.0025785714285714288
میگیرید,0.0011357142857142857
میگیریدا,1.4285714285714285e-05
میگیریداین,7.142857142857143e-06
میگیریدش,2.1428571428571428e-05
میگیریدودرتوضیحات,7.142857142857143e-06
میگیرید۳بدنه,0.0
میگیریذ,7.142857142857143e-06
میگیریش,2.857142857142857e-05
میگیریم,0.00022857142857142857
میگیریمو,0.0
میگیرین,0.0003642857142857143
میگیریند,7.142857142857143e-06
میگیرینش,0.0
میگیریه,7.142857142857143e-06
میگیم,6.428571428571429e-05
میگین,0.00018571428571428572
میی,0.0008357142857142857
مییابد,7.142857142857143e-06
مییاد,3.571428571428572e-05
مییاره,1.4285714285714285e-05
مییاشد,1.4285714285714285e-05
مییباشد,7.142857142857143e-06
مییتونید,7.142857142857143e-06
مییدم,7.142857142857143e-06
مییدن,7.142857142857143e-06
مییدین,7.142857142857143e-06
مییره,7.142857142857143e-06
مییزنم,7.142857142857143e-06
مییشه,1.4285714285714285e-05
مییفته,7.142857142857143e-06
مییلیون,0.0
مییم,7.142857142857143e-06
میینا,7.142857142857143e-06
میینین,0.0
مییوفته,7.142857142857143e-06
مییومدواصلا,7.142857142857143e-06
مییونی,7.142857142857143e-06
مییکنه,1.4285714285714285e-05
مییگیره,0.0
مییگیم,7.142857142857143e-06
میییخوام,0.0
مییییشی‌ها,0.0
مییییلییییون,0.0
مییییلییییییون,0.0
میییییتونست,7.142857142857143e-06
میییییییکنم,0.0
می۲,7.142857142857143e-06
می۵,0.0
می۸,0.0
می‌,0.012857142857142857
می‌­شود,0.0
می‌­گردد,0.0
می‌آد,7.142857142857143e-06
می‌آره,0.0
می‌آرود,0.0
می‌آمد,7.142857142857143e-06
می‌آموزید,0.0
می‌آورد,2.1428571428571428e-05
می‌آوردم,0.0
می‌آوردن,0.0
می‌آوردیم,0.0
می‌آورم,0.0
می‌آورند,1.4285714285714285e-05
می‌آورید,0.0
می‌آوریم,0.0
می‌آی,5.714285714285714e-05
می‌آید,5e-05
می‌آیم,0.0
می‌آیند,7.142857142857143e-06
می‌آیند‌,0.0
می‌آییم,0.0
می‌اارزه,0.0
می‌اد,0.0
می‌ارز,0.00034285714285714285
می‌ارزد,5e-05
می‌ارزن,0.0
می‌ارزه,0.0002642857142857143
می‌ارزهالبته,0.0
می‌ارزید,2.857142857142857e-05
می‌ارضه,0.0
می‌ارند,0.0
می‌ازرن,0.0
می‌ازره,0.0
می‌اززه,0.0
می‌اشامید,0.0
می‌افتاد,0.0
می‌افتد,2.1428571428571428e-05
می‌افتم,0.0
می‌افتن,0.0
می‌افتند,0.0
می‌افته,2.1428571428571428e-05
می‌افتی,7.142857142857143e-06
می‌افتید,0.0
می‌افتیم,7.142857142857143e-06
می‌افتین,0.0
می‌افده,0.0
می‌افزاید,0.0
می‌امد,0.0
می‌انجامد,0.0
می‌انداخت,0.0
می‌انداختند,0.0
می‌اندازد,1.4285714285714285e-05
می‌اندازم,0.0
می‌اندازند,0.0
می‌اندازه,2.1428571428571428e-05
می‌اندازی,0.0
می‌اندازیم,0.0
می‌انگیزد,0.0
می‌اورد,0.0
می‌اوردین,0.0
می‌اورید,7.142857142857143e-06
می‌اومد,0.0
می‌اومدن,0.0
می‌اید,0.0
می‌ایستاد,0.0
می‌ایستد,0.0
می‌ایستم,0.0
می‌ایستند,0.0
می‌ایسته,2.857142857142857e-05
می‌ایستی,0.0
می‌ایستید,0.0
می‌این,0.0
می‌ایند,0.0
می‌بابد,0.0
می‌بارد,0.0
می‌بارید,0.0
می‌باسد,0.0
می‌باش,0.00044285714285714284
می‌باشد,0.0004357142857142857
می‌باشدشماهم,0.0
می‌باشدقیمت,0.0
می‌باشدمفصل,0.0
می‌باشدو,0.0
می‌باشدولی,0.0
می‌باشدومن,0.0
می‌باشدکه,0.0
می‌باشد۴برچسب,0.0
می‌باشد‌,0.0
می‌باشذ,0.0
می‌باشم,0.0
می‌باشند,1.4285714285714285e-05
می‌باشه,0.0
می‌باشو,0.0
می‌باشید,0.0
می‌باشیم,0.0
می‌بالد,0.0
می‌باند,0.0
می‌باند۳,0.0
می‌باید,0.0
می‌بایست,2.1428571428571428e-05
می‌بایستی,0.0
می‌ببندند,0.0
می‌ببنم,0.0
می‌بخشد,0.0
می‌بخشه,7.142857142857143e-06
می‌بدد,0.0
می‌برتون,0.0
می‌برد,6.428571428571429e-05
می‌بردم,7.142857142857143e-06
می‌بردمخصوصا,0.0
می‌بردن,0.0
می‌بردند,0.0
می‌برم,7.142857142857143e-06
می‌برمش,0.0
می‌برن,1.4285714285714285e-05
می‌برند,7.142857142857143e-06
می‌بره,7.857142857142857e-05
می‌بری,2.857142857142857e-05
می‌برید,2.1428571428571428e-05
می‌بریم,0.0
می‌برین,7.142857142857143e-06
می‌بستم,0.0
می‌بلعه,0.0
می‌بند,1.4285714285714285e-05
می‌بندم,0.0
می‌بندن,0.0
می‌بنده,0.0
می‌بندو,0.0
می‌بندی,0.0
می‌بندید,0.0
می‌بندیش,0.0
می‌بندیم,0.0
می‌بندین,0.0
می‌بند۲,7.142857142857143e-06
می‌بند۳,7.142857142857143e-06
می‌بند۴,0.0
می‌بود,6.428571428571429e-05
می‌بودم,0.0
می‌بیاد,0.0
می‌بیم,0.0
می‌بینتش,0.0
می‌بیند,7.142857142857143e-06
می‌بیندبدنه,0.0
می‌بینم,2.1428571428571428e-05
می‌بینمشون,0.0
می‌بینن,0.0
می‌بینند,0.0
می‌بینه,0.0
می‌بینی,0.00017857142857142857
می‌بینید,0.00011428571428571428
می‌بینیدحتی,0.0
می‌بینیده,0.0
می‌بینیم,2.1428571428571428e-05
می‌بینین,1.4285714285714285e-05
می‌تاباند,7.142857142857143e-06
می‌تابونم,0.0
می‌تراشد,0.0
می‌تراشه,0.0
می‌تراشید,0.0
می‌ترزه,0.0
می‌ترسم,0.0
می‌ترسه,7.142857142857143e-06
می‌ترسی,7.142857142857143e-06
می‌ترسیدم,7.142857142857143e-06
می‌ترکند,0.0
می‌ترکه,0.0
می‌ترکوند,0.0
می‌ترکونه,0.0
می‌ترکید,0.0
می‌تواتبد,0.0
می‌توان,0.0005071428571428572
می‌تواند,7.142857142857143e-05
می‌تواندبهترترباشد,0.0
می‌تواندتسریع,0.0
می‌توانست,4.2857142857142856e-05
می‌توانستم,0.0
می‌توانستند,7.142857142857143e-06
می‌توانستید,0.0
می‌توانستیم,0.0
می‌توانم,4.2857142857142856e-05
می‌توانند,4.2857142857142856e-05
می‌توانه,0.0
می‌توانی,0.00012857142857142858
می‌توانید,0.00012142857142857143
می‌توانیم,7.142857142857143e-06
می‌توانین,0.0
می‌تولز,0.0
می‌تونبد,0.0
می‌تونست,8.571428571428571e-05
می‌تونستم,3.571428571428572e-05
می‌تونستم‌,0.0
می‌تونستن,0.0
می‌تونستند,0.0
می‌تونستید,0.0
می‌تونستیم,0.0
می‌تونستین,0.0
می‌تونم,0.00010714285714285714
می‌تونن,1.4285714285714285e-05
می‌تونند,0.0
می‌تونه,0.00031428571428571427
می‌تونی,0.0002928571428571429
می‌تونید,0.00022142857142857142
می‌تونیدبدون,0.0
می‌تونیس,0.0
می‌تونیش,0.0
می‌تونیم,7.142857142857143e-06
می‌تونین,2.857142857142857e-05
می‌توونه,0.0
می‌تویسم,0.0
می‌حوشه,0.0
می‌خ,0.0014071428571428572
می‌خئاهید,0.0
می‌خاستم,0.0
می‌خام,0.0
می‌خامش,0.0
می‌خان,0.0
می‌خاییم,0.0
می‌خردیم,0.0
می‌خرم,8.571428571428571e-05
می‌خرمت,0.0
می‌خرمش,0.0
می‌خرن,1.4285714285714285e-05
می‌خرند,1.4285714285714285e-05
می‌خره,2.1428571428571428e-05
می‌خری,0.00016428571428571428
می‌خرید,0.00011428571428571428
می‌خریدم,6.428571428571429e-05
می‌خریدمش,0.0
می‌خریدمو,0.0
می‌خریدن,0.0
می‌خریدی,0.0
می‌خریدیم,0.0
می‌خریدین,0.0
می‌خریم,2.857142857142857e-05
می‌خرین,7.142857142857143e-06
می‌خری‌,0.0
می‌خندم,0.0
می‌خندند,0.0
می‌خندید,0.0
می‌خوابد,0.0
می‌خوابم,7.142857142857143e-06
می‌خوابند,0.0
می‌خوابه,2.1428571428571428e-05
می‌خوابید,0.0
می‌خوات,0.0
می‌خواد,7.857142857142857e-05
می‌خوادکف,0.0
می‌خواد‌که‌راه‌بیفتی,7.142857142857143e-06
می‌خواست,4.2857142857142856e-05
می‌خواستم,4.2857142857142856e-05
می‌خواستمش,0.0
می‌خواستمو,0.0
می‌خواستن,0.0
می‌خواستند,0.0
می‌خواستنم,0.0
می‌خواسته,0.0
می‌خواستید,0.0
می‌خواستیم,0.0
می‌خواستین,0.0
می‌خواسم,0.0
می‌خوام,0.00012142857142857143
می‌خوامش,0.0
می‌خوام‌دوتا,0.0
می‌خوان,8.571428571428571e-05
می‌خواند,7.142857142857143e-06
می‌خوانم,0.0
می‌خوانند,0.0
می‌خواهد,1.4285714285714285e-05
می‌خواهم,0.0
می‌خواهمش,0.0
می‌خواهن,2.857142857142857e-05
می‌خواهند,2.857142857142857e-05
می‌خواهندتبلتی,0.0
می‌خواهی,9.285714285714286e-05
می‌خواهید,7.857142857142857e-05
می‌خواهیم,7.142857142857143e-06
می‌خواهین,7.142857142857143e-06
می‌خوای,0.00012142857142857143
می‌خواید,6.428571428571429e-05
می‌خوایدش,0.0
می‌خوایم,0.0
می‌خواین,5e-05
می‌خوایی,7.142857142857143e-06
می‌خوایید,7.142857142857143e-06
می‌خوایین,0.0
می‌خوتم,0.0
می‌خود,7.142857142857143e-06
می‌خورد,0.00012142857142857143
می‌خوردم,0.0
می‌خوردموم,0.0
می‌خوردند,7.142857142857143e-06
می‌خورده,7.142857142857143e-06
می‌خورم,7.142857142857143e-06
می‌خورن,2.857142857142857e-05
می‌خورند,1.4285714285714285e-05
می‌خورنش,0.0
می‌خوره,0.0003214285714285714
می‌خورهآیا,0.0
می‌خوره‌,0.0
می‌خوری,4.2857142857142856e-05
می‌خورید,2.857142857142857e-05
می‌خوریم,0.0
می‌خورین,7.142857142857143e-06
می‌خولم,0.0
می‌خومش,0.0
می‌خوند,0.0
می‌خوندم,0.0
می‌خونم,1.4285714285714285e-05
می‌خونن,7.142857142857143e-06
می‌خونند,0.0
می‌خوننش,7.142857142857143e-06
می‌خونه,2.1428571428571428e-05
می‌خونی,7.142857142857143e-06
می‌خونید,0.0
می‌داخت,0.0
می‌داد,0.00014285714285714287
می‌دادتو,0.0
می‌دادم,2.1428571428571428e-05
می‌دادمش,0.0
می‌دادن,2.1428571428571428e-05
می‌دادند,2.1428571428571428e-05
می‌داده,7.142857142857143e-06
می‌دادی,2.1428571428571428e-05
می‌دادید,1.4285714285714285e-05
می‌دادیم,7.142857142857143e-06
می‌دارد,5.714285714285714e-05
می‌دارم,0.0
می‌دارن,1.4285714285714285e-05
می‌دارند,1.4285714285714285e-05
می‌داره,4.2857142857142856e-05
می‌داری,7.142857142857143e-06
می‌دارید,7.142857142857143e-06
می‌داشت,6.428571428571429e-05
می‌داشتم,1.4285714285714285e-05
می‌داشتن,0.0
می‌داند,7.142857142857143e-06
می‌دانستم,0.0
می‌دانستید,0.0
می‌دانم,2.1428571428571428e-05
می‌دانند,7.142857142857143e-06
می‌دانی,1.4285714285714285e-05
می‌دانید,7.142857142857143e-06
می‌دانیم,7.142857142857143e-06
می‌درخشد,0.0
می‌درخشه,0.0
می‌دم,2.857142857142857e-05
می‌دمه,0.0
می‌دن,4.2857142857142856e-05
می‌ده,0.0006642857142857143
می‌دهد,0.00028571428571428574
می‌دهدگرد,0.0
می‌دهد‌,0.0
می‌دهم,2.1428571428571428e-05
می‌دهند,5e-05
می‌دهندلطف,0.0
می‌دهه,7.142857142857143e-06
می‌دهی,4.2857142857142856e-05
می‌دهید,2.857142857142857e-05
می‌دهیم,1.4285714285714285e-05
می‌ده‌,0.0
می‌دوان,0.0
می‌دواند,0.0
می‌دوره,0.0
می‌دونستم,2.857142857142857e-05
می‌دونستین,0.0
می‌دونم,0.0004642857142857143
می‌دونن,1.4285714285714285e-05
می‌دونند,7.142857142857143e-06
می‌دونه,3.571428571428572e-05
می‌دونی,2.1428571428571428e-05
می‌دونید,2.1428571428571428e-05
می‌دونیم,0.0
می‌دونین,0.0
می‌دی,3.571428571428572e-05
می‌دید,1.4285714285714285e-05
می‌دیدش,0.0
می‌دیدم,7.142857142857143e-06
می‌دیدی,0.0
می‌دیدید,0.0
می‌دیدیم,0.0
می‌دیم,7.142857142857143e-06
می‌دین,1.4285714285714285e-05
می‌ذارم,2.1428571428571428e-05
می‌ذارمش,0.0
می‌ذارند,0.0
می‌ذاره,3.571428571428572e-05
می‌ذاری,7.142857142857143e-06
می‌ذارید,0.0
می‌ذاریم,0.0
می‌ذارین,0.0
می‌ذاشت,7.142857142857143e-06
می‌ذاشتم,7.142857142857143e-06
می‌ذاشتید,0.0
می‌را,0.0
می‌رختم,0.0
می‌رزید,0.0
می‌رسا,0.0
می‌رساند,0.0
می‌رسانم,0.0
می‌رسانند,0.0
می‌رسانید,0.0
می‌رسدتوزین,7.142857142857143e-06
می‌رسم,7.142857142857143e-06
می‌رسن,1.4285714285714285e-05
می‌رسند,7.142857142857143e-06
می‌رسه,0.00012142857142857143
می‌رسو,2.1428571428571428e-05
می‌رسوند,7.142857142857143e-06
می‌رسونم,0.0
می‌رسونند,0.0
می‌رسونه,1.4285714285714285e-05
می‌رسید,3.571428571428572e-05
می‌رسیدم,0.0
می‌رسیدن,0.0
می‌رسیم,0.0
می‌رفت,3.571428571428572e-05
می‌رفتم,7.142857142857143e-06
می‌رفته,0.0
می‌رفتیم,0.0
می‌رم,7.142857142857143e-06
می‌رن,7.142857142857143e-06
می‌ره,0.00010714285714285714
می‌رهاااااا,0.0
می‌رو,7.142857142857143e-05
می‌روم,7.142857142857143e-06
می‌روند,7.142857142857143e-06
می‌روندیکی,0.0
می‌روی,0.0
می‌روید,0.0
می‌ریخت,2.857142857142857e-05
می‌ریختم,0.0
می‌ریختن,7.142857142857143e-06
می‌ریختندهیچ,7.142857142857143e-06
می‌رید,0.0
می‌ریزد,0.0
می‌ریزم,0.0
می‌ریزه,5.714285714285714e-05
می‌ریزی,4.2857142857142856e-05
می‌ریزید,2.1428571428571428e-05
می‌ریزیم,0.0
می‌ریزین,0.0
می‌زارم,7.142857142857143e-06
می‌زارمش,0.0
می‌زارن,0.0
می‌زارند,0.0
می‌زاره,7.142857142857143e-06
می‌زاری,0.0
می‌زارین,0.0
می‌زاشت,0.0
می‌زاشتم,0.0
می‌زد,7.142857142857143e-06
می‌زدم,0.0
می‌زدن,0.0
می‌زدنین,0.0
می‌زدی,0.0
می‌زدید,0.0
می‌زدیم,0.0
می‌زند,3.571428571428572e-05
می‌زندآزار,0.0
می‌زندوسایل,0.0
می‌زند﴾,0.0
می‌زنم,3.571428571428572e-05
می‌زنمش,7.142857142857143e-06
می‌زنن,2.1428571428571428e-05
می‌زنند,2.1428571428571428e-05
می‌زنه,8.571428571428571e-05
می‌زنه‌,0.0
می‌زنی,7.142857142857143e-06
می‌زنید,0.0
می‌زنیم,7.142857142857143e-06
می‌زنین,0.0
می‌ساخت,7.142857142857143e-06
می‌ساختند,7.142857142857143e-06
می‌ساختیم,0.0
می‌سازد,1.4285714285714285e-05
می‌سازم,0.0
می‌سازن,0.0
می‌سازند,0.0
می‌سازه,2.1428571428571428e-05
می‌سنج,0.0
می‌سنجه,0.0
می‌سوخت,0.0
می‌سوزاند,0.0
می‌سوزانند,0.0
می‌سوزد,0.0
می‌سوزذ,0.0
می‌سوزن,0.0
می‌سوزند,0.0
می‌سوزه,7.142857142857143e-06
می‌سوزونه,0.0
می‌سوزید,0.0
می‌سپارم,0.0
می‌سپارمتون,0.0
می‌شارژ,0.0
می‌شد,0.00028571428571428574
می‌شدخرید,0.0
می‌شدد,0.0
می‌شدم,0.0
می‌شدن,0.0
می‌شدند,0.0
می‌شدنمی,0.0
می‌شده,0.0
می‌شدید,0.0
می‌شست,0.0
می‌شستم,0.0
می‌شستیم,0.0
می‌شع,0.0
می‌شم,7.142857142857143e-06
می‌شمارد,0.0
می‌شماره,0.0
می‌شماین,0.0
می‌شن,0.00011428571428571428
می‌شناخت,0.0
می‌شناختم,0.0
می‌شناختنش,0.0
می‌شناسد,0.0
می‌شناسم,0.0
می‌شناسن,7.142857142857143e-06
می‌شناسند,0.0
می‌شناسه,7.142857142857143e-06
می‌شناسید,0.0
می‌شناسیمشون,0.0
می‌شند,7.142857142857143e-06
می‌شنون,0.0
می‌شنوه,0.0
می‌شنوی,2.1428571428571428e-05
می‌شنوید,2.1428571428571428e-05
می‌شنویم,0.0
می‌شنید,7.142857142857143e-06
می‌شنیدم,7.142857142857143e-06
می‌شنیده,0.0
می‌شه,0.0007
می‌شهمن,0.0
می‌شه‌ام,0.0
می‌شو,0.0008928571428571428
می‌شودبیشترجنبه,0.0
می‌شودعصاره,0.0
می‌شودو,0.0
می‌شودومنو‌ها,0.0
می‌شودیک,0.0
می‌شود‌‌,0.0
می‌شورم,7.142857142857143e-06
می‌شوره,1.4285714285714285e-05
می‌شوری,0.0
می‌شورید,0.0
می‌شوم,0.0
می‌شوند,6.428571428571429e-05
می‌شوی,5e-05
می‌شوید,5e-05
می‌شویم,0.0
می‌شکست,2.1428571428571428e-05
می‌شکستن,7.142857142857143e-06
می‌شکستند,7.142857142857143e-06
می‌شکستین,0.0
می‌شکند,0.0
می‌شکنن,0.0
می‌شکنند,0.0
می‌شکنه,7.857142857142857e-05
می‌شی,8.571428571428571e-05
می‌شید,5.714285714285714e-05
می‌شیم,0.0
می‌شین,2.857142857142857e-05
می‌شینم,0.0
می‌شینن,0.0
می‌شینه,0.0
می‌شینی,0.0
می‌صرفه,0.0
می‌صرفید,0.0
می‌طلب,0.0
می‌طلبد,0.0
می‌طلبه,0.0
می‌عرضه,0.0
می‌فایو,0.0
می‌فته,0.0
می‌فرستا,0.0
می‌فرستادم,0.0
می‌فرستادید,0.0
می‌فرستادیم,0.0
می‌فرستد,0.0
می‌فرستم,7.142857142857143e-06
می‌فرستن,1.4285714285714285e-05
می‌فرستند,7.142857142857143e-06
می‌فرسته,0.0
می‌فرستید,0.0
می‌فرستیم,0.0
می‌فرستین,0.0
می‌فرماید,0.0
می‌فرمایند,0.0
می‌فرمایید,0.0
می‌فروخت,7.142857142857143e-06
می‌فروختن,0.0
می‌فروشد,0.0
می‌فروشم,0.0
می‌فروشمش,0.0
می‌فروشن,1.4285714285714285e-05
می‌فروشند,1.4285714285714285e-05
می‌فروشنده,0.0
می‌فروشه,7.142857142857143e-06
می‌فروشی,0.0
می‌فروشید,0.0
می‌فروشیم,0.0
می‌فروشین,0.0
می‌فهمم,1.4285714285714285e-05
می‌فهمن,0.0
می‌فهمند,0.0
می‌فهمه,0.0
می‌فهمی,7.142857142857143e-06
می‌فهمید,0.0
می‌فهمیدم,0.0
می‌فهمیدند,0.0
می‌فهمین,0.0
می‌فور,0.0
می‌فیت,7.142857142857143e-06
می‌فیت۲,0.0
می‌لرزه,0.0
می‌لرزونه,0.0
می‌لرزیدن,7.142857142857143e-06
می‌لغزه,0.0
می‌لنگد,0.0
می‌لنگه,0.0
می‌لنگید,0.0
می‌لی,0.0
می‌لینک,0.0
می‌ماسه,7.142857142857143e-06
می‌ماسید,0.0
می‌مالیدم,7.142857142857143e-06
می‌ماند,3.571428571428572e-05
می‌ماندند,0.0
می‌ماند۲می,0.0
می‌مانند,0.0
می‌مانیم,0.0
می‌مدل,0.0
می‌مردم,0.0
می‌موند,7.142857142857143e-06
می‌مونم,0.0
می‌مونن,0.0
می‌مونند,0.0
می‌مونه,0.00010714285714285714
می‌مونه۲,0.0
می‌مونید,0.0
می‌مونین,0.0
می‌مکد,0.0
می‌مکس,0.0
می‌مکس۲,0.0
می‌می,0.0
می‌میامد,0.0
می‌میبلین,0.0
می‌میره,0.0
می‌میری,0.0
می‌میشود,0.0
می‌میکس,0.0
می‌نالن,0.0
می‌نامند,7.142857142857143e-06
می‌نداخت,0.0
می‌ندازم,0.0
می‌ندازمش,0.0
می‌ندازن,0.0
می‌ندازه,1.4285714285714285e-05
می‌ندازی,7.142857142857143e-06
می‌ندازین,0.0
می‌نشست,0.0
می‌نشستم,0.0
می‌نشود,0.0
می‌نشوند,0.0
می‌نشیند,1.4285714285714285e-05
می‌نشینم,0.0
می‌نشینه,0.0
می‌نماید,7.142857142857143e-06
می‌نمایم,7.142857142857143e-06
می‌نمایند,0.0
می‌نمایید,0.0
می‌نماییم,0.0
می‌نمود,0.0
می‌نه,0.0
می‌نوازم,0.0
می‌نوازه,0.0
می‌نوانید,0.0
می‌نوت,0.0
می‌نوشت,2.1428571428571428e-05
می‌نوشتم,7.142857142857143e-06
می‌نوشتن,7.142857142857143e-06
می‌نوشتید,0.0
می‌نوشند,0.0
می‌نوی,0.00014285714285714287
می‌نویسد,1.4285714285714285e-05
می‌نویسم,7.142857142857143e-05
می‌نویسن,2.1428571428571428e-05
می‌نویسند,7.142857142857143e-06
می‌نویسه,3.571428571428572e-05
می‌نویسی,0.0
می‌نویسید,0.0
می‌نویسیم,0.0
می‌نگری,0.0
می‌نیم,0.0
می‌همراه,0.0
می‌هوا,0.0
می‌هوم,0.0
می‌و,7.142857142857143e-06
می‌ورزم,0.0
می‌وزد,0.0
می‌وی,0.0
می‌پاشد,0.0
می‌پاشه,7.142857142857143e-06
می‌پاشونه,0.0
می‌پاید,0.0
می‌پذیرد,0.0
می‌پذیرم,0.0
می‌پذیره,0.0
می‌پذیرید,0.0
می‌پرد,2.857142857142857e-05
می‌پردازد,0.0
می‌پردازم,0.0
می‌پردازند,7.142857142857143e-06
می‌پردازه,0.0
می‌پردازی,2.1428571428571428e-05
می‌پردازید,2.1428571428571428e-05
می‌پردازیم,0.0
می‌پردازین,0.0
می‌پردکلا,0.0
می‌پرسم,0.0
می‌پرسن,7.142857142857143e-06
می‌پرسند,0.0
می‌پرسه,0.0
می‌پرسی,1.4285714285714285e-05
می‌پرسید,7.142857142857143e-06
می‌پرسیدم,7.142857142857143e-06
می‌پرسیدید,0.0
می‌پره,2.857142857142857e-05
می‌پرید,7.142857142857143e-06
می‌پزد,0.0
