,0,1
93015,وش,0.24645
93016,وشا,0.00355
93017,وشاتر,0.0
93018,وشاتونش,0.0
93019,وشاخص,0.0
93020,وشاد,0.0
93021,وشادم,0.0
93022,وشادو,0.0
93023,وشارژ,0.0001
93024,وشارژخوب,0.0
93025,وشارژدهی,0.0
93026,وشارژر,5e-05
93027,وشارژرش,0.0
93028,وشارژش,0.0
93029,وشارژشدن,0.0
93030,وشارژشم,0.0
93031,وشارژشه,0.0
93032,وشاسی,0.0
93033,وشال,0.0002
93034,وشامپو,0.0
93035,وشانس,0.0
93036,وشاید,0.0
93037,وشایدم,0.0
93038,وشب,0.00245
93039,وشبرنگ,5e-05
93040,وشبه,0.0
93041,وشبکه,0.0
93042,وشبکه‌های,0.0
93043,وشبیه,0.0
93044,وشتاب,0.0
93045,وشتابش,0.0
93046,وشتابم,0.0
93047,وشتش,0.00015
93048,وشخصا,0.0
93049,وشدیدترین,0.0
93050,وشروع,5e-05
93051,وشرکت,5e-05
93052,وشرکتهای,0.0
93053,وشستشو,5e-05
93054,وشستشوی,0.0
93055,وشستمش,0.0
93056,وشستن,0.0
93057,وشستنش,0.0
93058,وشش,0.0056
93059,وششم,0.0001
93060,وشطرنجی,0.0
93061,وشعله,0.0
93062,وشفاف,0.0
93063,وشفافه,0.0
93064,وشفافی,0.0
93065,وشفافیت,0.0
93066,وشفافیتش,0.0
93067,وشفاف‌ترین,0.0
93068,وشل,0.0
93069,وشلوغ,0.0
93070,وشلوغی,0.0
93071,وشما,0.00015
93072,وشماازاینترنت,0.0
93073,وشمارش,0.0
93074,وشماره,5e-05
93075,وشماره‌های,0.0
93076,وشمال,0.0
93077,وشمع,5e-05
93078,وشمع‌های,0.0
93079,وشن,0.04675
93080,وشناخته,0.0
93081,وشناسایی,5e-05
93082,وشناوره,0.0
93083,وشنبه,0.0006
93084,وشنی,0.0002
93085,وشنیدن,0.0
93086,وشهرهایی,0.0
93087,وشو,0.00315
93088,وشوربتا,0.0
93089,وشوره‌ها,0.0
93090,وشوق,0.0
93091,وشونه,0.00045
93092,وشوک,0.0
93093,وشوی,5e-05
93094,وشک,0.0038
93095,وشکایت,0.0
93096,وشکر,0.00085
93097,وشکستند,0.0
93098,وشکسته,0.0
93099,وشکستگی,0.0
93100,وشکل,0.0007
93101,وشکلات,0.0
93102,وشکلاتی,0.0
93103,وشکلش,0.0
93104,وشکم,0.0
93105,وشکننده,0.0
93106,وشکیا,0.0
93107,وشکیل,0.0
93108,وشکیله,0.0
93109,وشکیلی,0.0
93110,وشکیلیه,0.0
93111,وشگفت,0.00055
93112,وشی,0.0713
93113,وشیاعومی,0.0
93114,وشیر,0.00015
93115,وشیرآلات,0.0
93116,وشیرو,0.00015
93117,وشیرین,0.0
93118,وشیرینی,0.0
93119,وشیشه,5e-05
93120,وشیم,0.0032
93121,وشیک,0.0002
93122,وشیکه,5e-05
93123,وشیکهمن,0.0
93124,وشیکی,5e-05
93125,وشیکیه,0.0
93126,وشی‌های,0.0003
93127,وص,0.043
93128,وصا,0.008
93129,وصابون,0.0
93130,وصاحب,0.0
93131,وصادقانه,0.0
93132,وصاف,0.00015
93133,وصافتر,0.0
93134,وصافی,0.0
93135,وصالت,0.0
93136,وصایل,0.0
93137,وصایلشم,0.0
93138,وصبح,0.0
93139,وصتا,0.0
93140,وصحرا,0.0
93141,وصحیح,0.0
93142,وصد,0.0002
93143,وصدا,0.00015
93144,وصدارو,0.0
93145,وصداش,0.0
93146,وصداشم,0.0
93147,وصدای,0.0001
93148,وصدایی,0.0
93149,وصددرصدچینی,0.0
93150,وصدها,0.0
93151,وصرفا,0.0
93152,وصرفایک,0.0
93153,وصع,0.0
93154,وصعت,0.0
93155,وصعمون,0.0
93156,وصعیت,0.0
93157,وصف,0.00035
93158,وصفحش,0.0
93159,وصفحه,0.0001
93160,وصفحه‌اش,0.0
93161,وصفش,5e-05
93162,وصل,0.0146
93163,وصلتون,0.0
93164,وصلش,0.00075
93165,وصلشه,0.0
93166,وصلشو,0.0002
93167,وصلشون,0.0001
93168,وصلظ,0.0
93169,وصلم,0.0001
93170,وصلن,5e-05
93171,وصله,0.00295
93172,وصلکنید,0.0
93173,وصلی,0.00035
93174,وصلید,0.0
93175,وصلیش,0.0
93176,وصلیه,0.0
93177,وصلی‌های,0.0
93178,وصل‌,0.0
93179,وصل‌های,0.0
93180,وصندلی,0.0
93181,وصندلی‌ها,0.0
93182,وصنعتی,0.0
93183,وصوح,0.0
93184,وصورت,5e-05
93185,وصورتتون,0.0
93186,وصورتش,0.0
93187,وصورتم,5e-05
93188,وصورتی,0.0
93189,وصوف,0.0
93190,وصول,0.0001
93191,وصیت,0.0001
93192,وصیله‌ی,0.0
93193,وضاهر,0.0
93194,وضاهری,0.0
93195,وضح,0.0001
93196,وضخامتش,0.0
93197,وضخیم,0.0
93198,وضد,0.0
93199,وضدآب,0.0
93200,وضدخش,0.0
93201,وضدسرقت,0.0
93202,وضدضربه,0.0
93203,وضدچرو,0.0
93204,وضربان,0.0
93205,وضربش,0.0
93206,وضربه,5e-05
93207,وضروری,0.0
93208,وضروریه,0.0
93209,وضصل,0.0
93210,وضعت,0.0
93211,وضعش,0.001
93212,وضعشه,0.001
93213,وضعف,0.0
93214,وضعفش,0.0
93215,وضعفی,0.0
93216,وضعه,5e-05
93217,وضعی,0.00205
93218,وضعیت,0.0017
93219,وضعیتش,0.0001
93220,وضعیتمون,0.0
93221,وضعیتی,0.0001
93222,وضعیتیه,5e-05
93223,وضعیت‌های,0.0
93224,وضعیف,5e-05
93225,وضعیفه,0.0
93226,وضعیفی,0.0
93227,وضعیه,0.0001
93228,وضعییت,0.0
93229,وضمانت,5e-05
93230,وضمن,5e-05
93231,وضمنا,5e-05
93232,وضو,0.00505
93233,وضوح,0.00075
93234,وضوحش,0.0
93235,وضوحشم,0.0
93236,وضوحی,0.0
93237,وضوخ,0.0
93238,وضوع,0.00425
93239,وضوه,0.0
93240,وضی,0.01695
93241,وضیت,0.0
93242,وضیعت,5e-05
93243,وضیفم,0.0
93244,وضیفه‌ی,0.0
93245,وطابقت,0.0
93246,وطبق,5e-05
93247,وطبیعت,0.0
93248,وطبیعی,0.0
93249,وطبیعیه,0.0
93250,وطح,0.0
93251,وطدتد,5e-05
93252,وطدکار,5e-05
93253,وطراحی,0.0001
93254,وطراحیش,0.0
93255,وطراوت,0.0
93256,وطرح,0.0001
93257,وطرحش,5e-05
93258,وطرحشم,0.0
93259,وطرفداران,0.0
93260,وطریقه,0.0
93261,وطعم,0.0
93262,وطعمش,0.0
93263,وطمعش,0.0
93264,وطن,0.0009
93265,وطنان,0.00015
93266,وطنانم,0.0
93267,وطنایی,0.0
93268,وطنش,0.0001
93269,وطنم,5e-05
93270,وطنه,5e-05
93271,وطنها,5e-05
93272,وطنهای,5e-05
93273,وطنی,0.00025
93274,وطنیه,0.0
93275,وطنی‌ها,0.0
93276,وطه,0.00105
93277,وطوریش,0.0
93278,وطوطووطوطوطوطک,5e-05
93279,وطول,0.0
93280,وطولانی,0.0
93281,وطی,0.00235
93282,وطیف,0.0
93283,وظاهر,0.0001
93284,وظاهرا,0.0
93285,وظاهرزیبا,0.0
93286,وظاهرش,5e-05
93287,وظاهرشم,0.0
93288,وظاهرشیک,0.0
93289,وظاهره,0.0
93290,وظاهری,5e-05
93291,وظایف,0.0001
93292,وظایفش,0.0
93293,وظایفشون,0.0
93294,وظایفمون,5e-05
93295,وظبفه,5e-05
93296,وظراحی,0.0
93297,وظرافت,0.0
93298,وظرافتوزیبایی,0.0
93299,وظرایف,0.0
93300,وظرف,0.0
93301,وظرفها,0.0
93302,وظرفیتش,0.0
93303,وظرفیتی,0.0
93304,وظرف‌ها,0.0
93305,وظریف,5e-05
93306,وظریفه,0.0
93307,وظریفی,0.0
93308,وظعشه,5e-05
93309,وظعیت,0.0
93310,وظیفش,0.0
93311,وظیفشه,0.0
93312,وظیفشو,0.0
93313,وظیفشون,0.0
93314,وظیفم,0.0
93315,وظیفمو,0.0
93316,وظیفه,0.00055
93317,وظیفه‌ام,0.0
93318,وظیفه‌ای,0.0
93319,وظیفه‌خودش,0.0
93320,وظیفه‌ی,0.0
93321,وعال,0.0005
93322,وعالئیییی,0.0
93323,وعالی,0.0005
93324,وعالیه,5e-05
93325,وعالیی,0.0
93326,وعجله,0.0
93327,وعجیب,5e-05
93328,وعجیبه,0.0
93329,وعد,0.0008
93330,وعدم,0.00035
93331,وعده,5e-05
93332,وعده‌ای,0.0
93333,وعده‌های,0.0
93334,وعرض,5e-05
93335,وعرضه,0.0
93336,وعرق,0.0
93337,وعزیزان,0.0
93338,وعزیزانی,0.0
93339,وعصاره,0.0
93340,وعصاره‌ای,0.0
93341,وعصرانه,0.0
93342,وعصربخیر,0.0
93343,وعطر,5e-05
93344,وعطرش,0.0
93345,وعطرشناس,0.0
93346,وعطرقهوه,0.0
93347,وعقب,0.0
93348,وعلا,5e-05
93349,وعلاقه,0.0
93350,وعلاقه‌ای,0.0
93351,وعلان,0.0
93352,وعلاوه,0.0
93353,وعلایم,0.0
93354,وعلت,5e-05
93355,وعلظت,0.0
93356,وعلی,5e-05
93357,وعلیرغم,0.0
93358,وعمر,0.0
93359,وعمربالا,0.0
93360,وعمرمفید,0.0
93361,وعمری,0.0
93362,وعمق,0.0
93363,وعمل,0.0
93364,وعملا,0.0
93365,وعملکرد,0.0
93366,وعملی,0.0
93367,وعمودی,0.0
93368,وعنوان,0.0
93369,وعودت,5e-05
93370,وعودتش,5e-05
93371,وعکاسی,0.0
93372,وعکس,0.00055
93373,وعکسای,5e-05
93374,وعکسش,5e-05
93375,وعکس‌های,0.0
93376,وعیب,5e-05
93377,وعیبی,5e-05
93378,وغبار,5e-05
93379,وغبارخیلی,0.0
93380,وغریب,0.0
93381,وغلاب,0.0
93382,وغلظت,0.0
93383,وغواصان,0.0
93384,وغورنداشته,0.0
93385,وغیر,0.0003
93386,وغیراستاندارد,0.0
93387,وغیرحرفه‌ای,0.0
93388,وغیرقابل,0.0001
93389,وغیره,0.0001
93390,وفا,0.0013
93391,وفادار,0.00015
93392,وفادارش,0.0
93393,وفادارم,0.0
93394,وفادارن,0.0
93395,وفاداره,0.0
93396,وفاداری,5e-05
93397,وفاداریمون,0.0
93398,وفازمترش,0.0
93399,وفاصله,0.0
93400,وفاقد,0.0
93401,وفانتزی,0.0
93402,وفاکتور,5e-05
93403,وفاکس,0.0
93404,وفای,0.0005
93405,وفایو,0.0
93406,وفایی,0.0
93407,وفتم,0.0
93408,وفتی,0.0003
93409,وفتیه,5e-05
93410,وفر,0.00055
93411,وفرانسه,0.0
93412,وفرانسوی,0.0
93413,وفربودن,0.0
93414,وفرداش,0.0
93415,وفردای,0.0
93416,وفرستادم,0.0
93417,وفرستادن,0.0
93418,وفرستادیم,0.0
93419,وفرش,5e-05
93420,وفرصت,0.0
93421,وفرم,0.0
93422,وفرمت,0.0
93423,وفروختمش,0.0
93424,وفروشنده,0.00015
93425,وفروشندگان,5e-05
93426,وفروشگاه,5e-05
93427,وفرچه,0.0
93428,وفریب,0.0
93429,وفریزراستفاده,0.0
93430,وفریم,0.0
93431,وفزایش,0.0
93432,وفست,0.0
93433,وفصل,0.0
93434,وفط,0.0
93435,وفعلا,0.0
93436,وفق,0.0031
93437,وفقط,0.0002
93438,وفقیر‌تر,0.0
93439,وفلان,5e-05
93440,وفلز,5e-05
93441,وفلزی,0.0
93442,وفلش,0.0
93443,وفلشر,0.0
93444,وفلفل,0.0
93445,وفن,0.00105
93446,وفنجان,0.0
93447,وفنر,5e-05
93448,وفنراشم,0.0
93449,وفنرش,5e-05
93450,وفنی,0.0001
93451,وفهمیدم,0.0
93452,وفور,5e-05
93453,وفورا,0.0
93454,وفورث,0.0
93455,وفورج,0.0
93456,وفورمالیته,5e-05
93457,وفوق,0.0001
93458,وفوقلعاده,0.0
93459,وفومش,0.0
93460,وفکر,5e-05
93461,وفکرکنم,0.0
93462,وفی,0.0008
93463,وفیت,0.0
93464,وفیسهای,0.0
93465,وفیش,5e-05
93466,وفیفا,0.0
93467,وفیلترو,0.0
93468,وفیلم,5e-05
93469,وفیلمبرداری,0.0
93470,وفیلمتون,0.0
93471,وفیلمهاش,0.0
93472,وفیلم‌های,0.0
93473,وفیلیپس,0.0
93474,وفیک,0.00015
93475,وفیکس,0.0001
93476,وق,0.1057
93477,وقاب,0.00015
93478,وقابایت‌های,0.0
93479,وقابل,0.0001
93480,وقابلة,0.0
93481,وقابله,5e-05
93482,وقابلیت,0.0
93483,وقابلیت‌های,0.0
93484,وقاحت,0.0001
93485,وقار,0.0
93486,وقاره,0.0
93487,وقاریه,0.0
93488,وقاطعانه,0.0
93489,وقاچاق,0.0
93490,وقای,0.0001
93491,وقایع,5e-05
93492,وقب,0.0001
93493,وقبل,5e-05
93494,وقبلا,5e-05
93495,وقبلترش,0.0
93496,وقبل‌تر,0.0
93497,وقبمت,0.0
93498,وقت,0.0632
93499,وقتئ,5e-05
93500,وقتا,0.00105
93501,وقتام,0.0
93502,وقتایی,0.0001
93503,وقتاییکه,0.0
93504,وقتب,0.0
93505,وقتت,0.0006
93506,وقتتان,5e-05
93507,وقتتت,5e-05
93508,وقتتو,0.0005
93509,وقتتون,0.0004
93510,وقتتونو,0.0
93511,وقتز,0.0
93512,وقتس,0.0
93513,وقتش,0.00055
93514,وقتشه,0.0
93515,وقتشو,0.0003
93516,وقتشون,5e-05
93517,وقتم,0.00045
93518,وقتمو,0.00025
93519,وقتمون,5e-05
93520,وقته,0.003
93521,وقتها,0.00025
93522,وقتهای,0.0
93523,وقتهایی,0.0
93524,وقتو,0.0002
93525,وقتوشی,0.0
93526,وقتگیر,0.0
93527,وقتگیره,0.0
93528,وقتی,0.0442
93529,وقتیایی,0.0
93530,وقتیداستفاده,0.0
93531,وقتیم,5e-05
93532,وقتیه,0.00025
93533,وقتی‌زنگ,0.0
93534,وقتی‌میری,0.0
93535,وقت‌,0.0
93536,وقت‌ها,0.0
93537,وقت‌های,0.0
93538,وقت‌هایی,0.0
93539,وقد,0.0001
93540,وقدر,5e-05
93541,وقدرت,5e-05
93542,وقدرتش,0.0
93543,وقدرتشم,0.0
93544,وقدرتمند,0.0
93545,وقدرته,0.0
93546,وقدرتی,0.0
93547,وقدردانی,0.0
93548,وقدی,0.0
93549,وقدیمی,0.0
93550,وقرار,0.0
93551,وقرمز,0.0
93552,وقرمزشدن,0.0
93553,وقسمت,0.0
93554,وقسمتی,0.0
93555,وقشنگ,0.0002
93556,وقشنگتربرامن,5e-05
93557,وقشنگه,5e-05
93558,وقشنگی,5e-05
93559,وقشنگیه,5e-05
93560,وقصد,0.0
93561,وقط,0.0001
93562,وقطر,0.0
93563,وقطری,0.0
93564,وقطع,5e-05
93565,وقطعا,0.0
93566,وقطعات,0.0
93567,وقطعی,0.0
93568,وقطعیه,0.0
93569,وقطی,5e-05
93570,وقع,0.0215
93571,وقعا,0.0001
93572,وقعلا,5e-05
93573,وقعه,0.0003
93574,وقعی,0.00255
93575,وقعی‌تر,0.0
93576,وقف,0.0008
93577,وقفل,0.0
93578,وقفه,0.0002
93579,وقفه‌ای,0.0
93580,وققتون,0.0
93581,وقلم,5e-05
93582,وقن,0.0
93583,وقنی,0.0
93584,وقهوه,5e-05
93585,وقهوه‌ای,0.0
93586,وقوامش,0.0
93587,وقوت,0.0
93588,وقوری,0.0
93589,وقوع,0.0
93590,وقوی,5e-05
93591,وقویه,0.0
93592,وقوی‌تر,0.0
93593,وقی,0.001
93594,وقیافش,0.0
93595,وقیت,0.0
93596,وقیحانه,5e-05
93597,وقیف,0.0
93598,وقیقا,0.0
93599,وقیمت,0.0007
93600,وقیمتش,0.0002
93601,وقیمتشم,5e-05
93602,وقیمتشون,0.0
93603,وقیمتهاشون,0.0
93604,وقیمتی,0.0001
93605,وقیمت‌های,0.0
93606,وقیمن,0.0
93607,وقیه,5e-05
93608,ول,0.3413
93609,ولئ,0.0001
93610,ولئعصر,0.0
93611,ولا,0.03105
93612,ولاته,0.0
93613,ولادیمیر,0.0
93614,ولازم,0.0
93615,ولاغرشده,5e-05
93616,ولاغری,5e-05
93617,ولاغیر,0.0
93618,ولاله,5e-05
93619,ولامپ,0.0
93620,ولانصاف,0.0
93621,ولاکچری,0.0
93622,ولای,0.00065
93623,ولایت,0.0002
93624,ولایه,0.0001
93625,ولب,0.00015
93626,ولباس,0.0
93627,ولباسشویی,0.0
93628,ولبه‌ها,0.0
93629,ولبه‌های,0.0
93630,ولت,0.01145
93631,ولتازش,0.0
93632,ولتاژ,0.00055
93633,ولتاژآخرشم,0.0
93634,ولتاژباتری,0.0
93635,ولتاژبیش,0.0
93636,ولتاژش,0.0001
93637,ولتاژشم,5e-05
93638,ولتاژه,0.0
93639,ولتاژهاش,0.0
93640,ولتاژهای,0.0
93641,ولتاژهم,0.0
93642,ولتاژی,0.0
93643,ولتاژ‌های,0.0
93644,ولتش,0.0
93645,ولتشه,0.0
93646,ولتشو,0.0
93647,ولتمتر,0.0
93648,ولته,0.0
93649,ولتون,0.00755
93650,ولتی,0.00075
93651,ولتیای,0.0
93652,ولتیش,0.0
93653,ولثی,0.0
93654,ولخت,5e-05
93655,ولخلیفانرف۳هحا,0.0
93656,ولد,0.0036
93657,ولدبیگی,0.0
93658,ولدر,0.0004
93659,ولذت,0.0
93660,ولذیذی,0.0
93661,ولر,0.00125
93662,ولرا,5e-05
93663,ولرررذذذ,0.0
93664,ولرزش,0.0
93665,ولرم,0.00015
93666,ولرمم,0.0
93667,ولرمه,0.0
93668,ولز,0.0001
93669,ولس,0.0002
93670,ولستر,0.0
93671,ولسه,0.0
93672,ولش,0.00975
93673,ولضح,0.0
93674,ولط,0.0002
93675,ولطافت,5e-05
93676,ولطافتن,0.0
93677,ولطفا,0.0001
93678,ولطیف,5e-05
93679,ولطیفه,0.0
93680,ولطیفی,0.0
93681,ولع,0.0
93682,ولعاب,0.0
93683,ولفگانگ,0.0
93684,ولق,0.0
93685,ولقعا,0.0
93686,ولللییییی,0.0
93687,ولله,0.0
93688,وللی,0.0
93689,وللیبال,0.0
93690,ولم,0.0058
93691,ولمسی,0.0
93692,ولمش,5e-05
93693,ولمن,0.0
93694,ولن,0.0005
93695,ولنتاین,0.0001
93696,ولنتاینه,0.0
93697,ولنتینا,0.0
93698,ولنتینو,0.0
93699,ولند,0.00015
93700,ولنز,0.0
93701,ولنز‌های,0.0
93702,ولنسی,0.0
93703,ولنشینی,0.0
93704,ولنوو,0.0
93705,وله,0.0091
93706,ولو,0.009000000000000001
93707,ولوئه,0.0
93708,ولوازم,5e-05
93709,ولوازمش,0.0
93710,ولواکهوفتیدعدفددفلفا,5e-05
93711,ولوبیا,0.0
93712,ولوت,0.0002
93713,ولوتی,0.0
93714,ولورین,5e-05
93715,ولوستر,0.0
93716,ولولا‌های,0.0
93717,ولولم,0.0
93718,ولوله,5e-05
93719,ولوم,0.00075
93720,ولومش,0.0003
93721,ولومشم,0.0
93722,ولومشو,0.0
93723,ولومم,0.0
93724,ولومه,0.0
93725,ولومها,0.0
93726,ولومهای,0.0
93727,ولومی,0.0
93728,ولوم‌,0.0
93729,ولوم‌ها,0.0
93730,ولوم‌های,0.0
93731,ولوو,5e-05
93732,ولووم,0.0
93733,ولووم‌ها,0.0
93734,ولى,0.00015
93735,ولپ,0.0003
93736,ولک,0.0004
93737,ولکان,0.0
93738,ولکرو,0.0
93739,ولکن,0.0
93740,ولکه,5e-05
93741,ولکه‌های,0.0
93742,ولگ,0.0001
93743,ولگردیه,0.0
93744,ولی,0.19305
93745,ولیانی,0.0
93746,ولیب,5e-05
93747,ولیبرای,0.0
93748,ولیبل,5e-05
93749,ولیت,0.003
93750,ولیتو,0.0
93751,ولیخانی,0.0
93752,ولیخوب,0.0
93753,ولیداشبوردش,0.0
93754,ولیدر,5e-05
93755,ولیردقت,0.0
93756,ولیز,5e-05
93757,ولیسری,0.0
93758,ولیسک,0.0
93759,ولیعصر,0.0002
93760,ولیل,0.0
93761,ولینتاین,0.0
93762,ولینکه,0.0
93763,ولیه,0.00445
93764,ولیوان,0.0
93765,ولیکن,0.0001
93766,ولیی,0.00035
93767,ولییی,0.00025
93768,ولیییی,0.0002
93769,ولییییی,0.00015
93770,ولیییییی,0.0001
93771,ولیییییییی,0.0001
93772,ولییییییییییی,0.0001
93773,ولییییییییییییی,5e-05
93774,ولی۱سایزبزرگتربایدبگیرید,0.0
93775,ولی۱گیگشو,0.0
93776,ولی۲,0.0
93777,ولی۷چون,0.0
93778,ولی‌,0.00025
93779,ولی‌برنج,0.0
93780,ولی‌بسیار‌جنس‌ضعیف,0.0
93781,ولی‌تر,0.0
93782,ولی‌تمام,0.0
93783,ولی‌جنس,0.0
93784,ولی‌خوب‌بود,5e-05
93785,ولی‌رفته,5e-05
93786,ولی‌نظرم,0.0
93787,ولی‌نمیدونم,5e-05
93788,ولی‌گر,0.0
93789,ولی‌ی,0.0
93790,ولے,0.0
93791,وم,0.20355
93792,وما,0.042
93793,ومابقی,0.0
93794,وماته,0.0
93795,وماجرای,0.0
93796,ومادربزرگم,0.0
93797,ومادرم,0.0
93798,ومارتین,0.0
93799,ومارک,5e-05
93800,وماساژ,5e-05
93801,وماسک,0.0
93802,وماسکیه,0.0
93803,وماشین,5e-05
93804,وماشینو,0.0
93805,ومال,0.0
93806,وماله,0.0
93807,ومامور,0.0
93808,ومانده,0.0
93809,وماندکاری,0.0
93810,وماندگار,0.0
93811,وماندگاری,0.0
93812,وماندگاریش,0.0
93813,ومانع,0.0
93814,ومانند,0.0
93815,ومانندچوب,0.0
93816,وماهی,5e-05
93817,وماچندین,0.0
93818,وماکت,0.0
93819,وماکسیمم,5e-05
93820,ومایع,5e-05
93821,ومایه‌های,0.0
93822,ومبایل,0.0
93823,ومتأسفانه,0.0
93824,ومتاسفانه,0.0002
93825,ومتایسفانه,5e-05
93826,ومترجم,0.0
93827,ومتعصبانه,0.0
93828,ومتعلقات,0.0
93829,ومتفاوت,0.0
93830,ومتفاوته,0.0
93831,ومتمعن,5e-05
93832,ومتن,5e-05
93833,ومتنوع,0.0
93834,ومتنوعش,0.0
93835,ومتهیر,0.0
93836,ومتوجه,0.0
93837,ومتوسط,0.0
93838,ومتوسل,0.0
93839,ومتوقف,0.0
93840,ومث,5e-05
93841,ومثل,5e-05
93842,ومثلا,0.0
93843,ومثله,0.0
93844,ومثه,0.0
93845,ومج,0.00045
93846,ومجاز,0.0
93847,ومجبور,0.0002
93848,ومجبوربودم,0.0
93849,ومجبورشدم,0.0001
93850,ومجبورم,0.0
93851,ومجدد,0.0001
93852,ومجددا,5e-05
93853,ومجددادوروزبعدبرای,5e-05
93854,ومجلسی,5e-05
93855,ومجلسیه,0.0
93856,ومجموع,0.0
93857,ومجکوم,5e-05
93858,ومحاسن,0.0
93859,ومحافظ,0.0
93860,ومحافظت,0.0
93861,ومحافظش,0.0
93862,ومحتوی,0.0
93863,ومحدودیت,0.0
93864,ومحرز,0.0
93865,ومحشره,0.0
93866,ومحصول,5e-05
93867,ومحصولات,5e-05
93868,ومحصولی,0.0
93869,ومحفظه,0.0
93870,ومحفوظ,0.0
93871,ومحل,5e-05
93872,ومحلهایی,0.0
93873,ومحکم,5e-05
93874,ومحکمه,0.0
93875,ومحکمی,0.0
93876,ومختصر,0.0
93877,ومخزنی,0.0
93878,ومخصوص,0.0001
93879,ومخصوصا,5e-05
93880,ومخملیه,0.0
93881,ومد,0.0268
93882,ومداد,0.0
93883,ومدارک,0.0
93884,ومدام,0.0
93885,ومداوم,0.0
93886,ومدت,5e-05
93887,ومدرن,0.0
93888,ومدل,0.00015
93889,ومدلهای,0.0
93890,ومدیرعامل,0.0
93891,ومراجعه,0.0
93892,ومرتب,0.0
93893,ومرج,0.0001
93894,ومرجوع,0.0001
93895,ومردونه,0.0
93896,ومرطوب,5e-05
93897,ومرعوب,0.0
93898,ومرغ,5e-05
93899,ومرغوب,0.0
93900,ومروت,5e-05
93901,ومروز,0.0
93902,ومریض,0.0
93903,ومزش,0.0
93904,ومزه,0.0001
93905,ومزه‌ای,0.0
93906,ومزه‌ی,0.0
93907,ومزیت,0.0
93908,ومساحت,0.0
93909,ومسافرت,0.0
93910,ومستحکم,0.0
93911,ومستحکمی,0.0
93912,ومسخرست,0.0
93913,ومسخره,0.0
93914,ومسن,0.0
93915,ومسیر,0.0
93916,ومشابه,0.0
93917,ومشاهده,5e-05
93918,ومشتری,5e-05
93919,ومشتریان,5e-05
93920,ومشتریش,0.0
93921,ومشخص,0.0004
93922,ومشخصات,0.00035
93923,ومشخصاتش,0.0001
93924,ومشخصه,0.0
93925,ومشغله,0.0
93926,ومشک,0.00015
93927,ومشکل,0.0
93928,ومشکلات,0.0
93929,ومشکلش,0.0
93930,ومشکلو,0.0
93931,ومشکلی,0.0
93932,ومشکی,0.00015
93933,ومشکیه,5e-05
93934,ومشگل,0.0
93935,ومصارف,0.0
93936,ومصرف,0.0
93937,ومصرفی,0.0
93938,ومضرات,0.0
93939,ومطابقه,0.0
93940,ومطالبی,0.0
93941,ومطرح,0.0
93942,ومطمءن,0.0
93943,ومطمئن,0.0
93944,ومطمئنا,0.0
93945,ومطمعن,0.0
93946,ومطمن,0.0
93947,ومطمین,0.0
93948,ومعایب,0.0
93949,ومعتبر,5e-05
93950,ومعجزه,0.0
93951,ومعروف,5e-05
93952,ومعروفترین,0.0
93953,ومعرکه,5e-05
93954,ومعطر,0.0
93955,ومعطره,0.0
93956,ومعمولی,0.0
93957,ومعنوی,0.0
93958,ومعنی,0.0
93959,ومغایر,0.0
93960,ومغذی,0.0
93961,ومفد,0.0
93962,ومفید,5e-05
93963,ومفیدوپرقدرتیه,0.0
93964,ومفیدیه,0.0
93965,ومقاوم,0.0
93966,ومقاومت,0.0
93967,ومقاومه,0.0
93968,ومقایسه,0.0
93969,ومقدار,5e-05
93970,ومقداری,0.0
93971,ومقرون,0.0001
93972,ومقوایی,5e-05
93973,وملایم,0.0
93974,وملایمه,0.0
93975,وملایمی,0.0
93976,وملاییم,0.0
93977,وملتهب,0.0
93978,وملیحی,0.0
93979,ومممن,0.0
93980,وممنون,5e-05
93981,وممنونم,5e-05
93982,ومموری,5e-05
93983,وممکن,5e-05
93984,وممکنه,0.0
93985,ومن,0.08485
93986,ومناسب,0.0002
93987,ومناسبترین,0.0
93988,ومناسبن,5e-05
93989,ومناسبه,0.0
93990,ومناسبی,0.0
93991,ومناسبیه,0.0
93992,ومناظر,0.0
93993,ومنبع,0.0
93994,ومنتظر,5e-05
93995,ومنتظربودم,0.0
93996,ومنتظرم,5e-05
93997,ومنجر,0.0
93998,ومنسوخ,0.0
93999,ومنطقی,0.0
94000,ومنفی,0.0
94001,ومنفیش,0.0
94002,ومنم,0.00165
94003,ومنو,0.0003
94004,ومنوهای,0.0
94005,ومنوی,0.0
94006,ومنی,0.00655
94007,ومهاباد,0.0
94008,ومهارشده,0.0
94009,ومهتر,0.0
94010,ومهره,0.0
94011,ومهمانیها,0.0
94012,ومهمتر,0.0
94013,ومهمترین,0.0
94014,ومهمونی,0.0
94015,ومهم‌تر,0.0
94016,ومهیج,0.0
94017,ومو,0.0014
94018,ومواد,0.0
94019,وموادبکار,0.0
94020,وموادش,0.0
94021,وموادی,0.0
94022,ومواظب,0.0
94023,وموبایل,0.0
94024,وموبایلی,0.0
94025,وموبایلی‌ها,0.0
94026,وموتور,0.0
94027,وموتورولا,0.0
94028,وموتوریابرف,0.0
94029,وموثر,5e-05
94030,وموج,0.00015
94031,وموجوب,0.0
94032,وموجود,0.00015
94033,وموجودهم,0.0
94034,وموخره,0.0
94035,وموخوره,0.0
94036,ومورد,5e-05
94037,وموردی,0.0
94038,وموس,0.0
94039,وموسیقی,0.0
